,Dice_Real,Dice_RCA_Max,Dice_RCA_Mean,L_Dice_Real,L_Dice_RCA_Max,L_Dice_RCA_Mean,H_Dice_Real,H_Dice_RCA_Max,H_Dice_RCA_Mean
102,0.8361125603061075,0.7814192188297342,0.7589798311215754,0.8944000206498431,0.8449042347403386,0.8369852115500984,0.7778250999623719,0.7300983510389646,0.6809744506930526
103,0.8747290008635644,0.8072890059616877,0.7852079080366738,0.897501570579423,0.8505381482919642,0.8307393554477454,0.8519564311477059,0.7672021437990046,0.7396764606256022
104,0.8313796504439188,0.7621305388095598,0.7515984240480432,0.8671288957899769,0.824484440535295,0.8130518507452406,0.7956304050978608,0.7079130668195323,0.690144997350846
105,0.7954565587701157,0.721845033107534,0.6994066313091301,0.8085956896965987,0.8072418468396877,0.7741645802653538,0.7823174278436328,0.6466755912539045,0.6246486823529064
106,0.901369524148118,0.8136647238933822,0.7932043366872243,0.9143377967214873,0.8554110257752819,0.8393935003400405,0.8884012515747487,0.7719184220114824,0.7470151730344083
107,0.8277080223135054,0.735631609834052,0.7249498255566438,0.9060829873615157,0.8428315119109411,0.8314753022564846,0.7493330572654949,0.6496747201717302,0.6184243488568029
108,0.9269674662235139,0.8416965155668308,0.8160932388684715,0.9270264489632533,0.8583289043312129,0.839419837741897,0.9269084834837744,0.8250641268024486,0.7927666399950459
109,0.9099915458303676,0.8498241262409146,0.8250289882596735,0.9276464673071857,0.8656671904931234,0.8473818801366594,0.8923366243535495,0.8426468441794033,0.8026760963826876
110,0.5376218916497083,0.5705397704027779,0.5398874774697369,0.6796972354271473,0.698509664191289,0.6799716984394096,0.3955465478722693,0.4452247154043561,0.39980325650006404
111,0.6843614231312433,0.7296157087854764,0.695240939930301,0.7703841551081951,0.777023127802193,0.760026992724403,0.5983386911542914,0.6822082897687599,0.630454887136199
112,0.708778857426727,0.713631556988904,0.679453635116152,0.6992716544277321,0.7176481897512399,0.6986876369849586,0.7182860604257219,0.7150291778998737,0.6602196332473451
113,0.7361421302334341,0.7586519233216183,0.7294059572222843,0.7626071780038386,0.7753853756818916,0.7566058615891496,0.7096770824630295,0.7439188180868527,0.7022060528554191
114,0.6976378981622504,0.7106107429935103,0.6709551045861082,0.7227159154294621,0.7337919224811266,0.7185987819456994,0.6725598808950387,0.6907738746226869,0.6233114272265169
115,0.7466028718145132,0.7839688750495082,0.75057929745949,0.6814829962776588,0.7575511822376009,0.7384101121635613,0.8117227473513677,0.8259896853492426,0.7627484827554188
116,0.7471236000350278,0.7544834652347898,0.720196517426041,0.7427204017051547,0.755106839384611,0.7369469082344166,0.7515267983649008,0.7631360806604413,0.7034461266176654
117,0.7431592954482418,0.7659682359040678,0.7291171485320247,0.7546068763183537,0.768096432152266,0.755791654469086,0.7317117145781299,0.7662667903192031,0.7024426425949635
118,0.7586187879289958,0.765454246222244,0.7355577612212532,0.7740292319025932,0.7836947001758362,0.7709974164586049,0.7432083439553984,0.7472137922686518,0.7001181059839015
